

=== Predictions on test data ===

inst#     actual  predicted error prediction
6302     1:spam     1:spam       0.923
6303      2:ham      2:ham       0.987
6304      2:ham      2:ham       0.987
6305     1:spam     1:spam       0.923
6306      2:ham      2:ham       0.871
6307     1:spam     1:spam       0.923
6308     1:spam     1:spam       0.923
6309     1:spam     1:spam       0.923
6310     1:spam     1:spam       0.923
6311     1:spam     1:spam       0.923
6312     1:spam     1:spam       0.923
6313      2:ham      2:ham       0.897
6314     1:spam     1:spam       0.666
6315     1:spam      2:ham   +   0.799
6316     1:spam     1:spam       0.923
6317     1:spam     1:spam       0.923
6318      2:ham      2:ham       0.799
6319     1:spam     1:spam       0.923
6320     1:spam     1:spam       0.923
6321     1:spam     1:spam       0.923
6322     1:spam     1:spam       0.923
6323     1:spam     1:spam       0.923
6324      2:ham      2:ham       0.915
6325     1:spam     1:spam       0.923
6326     1:spam     1:spam       0.923
6327     1:spam     1:spam       0.923
6328     1:spam     1:spam       0.923
6329     1:spam     1:spam       0.709
6330     1:spam     1:spam       0.616
6331     1:spam     1:spam       0.923
6332      2:ham     1:spam   +   0.71
6333     1:spam     1:spam       0.923
6334     1:spam     1:spam       0.923
6335      2:ham      2:ham       0.994
6336     1:spam     1:spam       0.923
6337     1:spam     1:spam       0.923
6338     1:spam     1:spam       0.923
6339     1:spam     1:spam       0.923
6340     1:spam     1:spam       0.923
6341      2:ham     1:spam   +   0.573
6342     1:spam     1:spam       0.923
6343     1:spam     1:spam       0.666
6344      2:ham      2:ham       0.897
6345     1:spam     1:spam       0.923
6346     1:spam     1:spam       0.923
6347     1:spam     1:spam       0.923
6348     1:spam     1:spam       0.923
6349     1:spam     1:spam       0.923
6350     1:spam     1:spam       0.923
6351     1:spam     1:spam       0.923
6352     1:spam     1:spam       0.923
6353     1:spam     1:spam       0.923
6354     1:spam     1:spam       0.923
6355      2:ham      2:ham       0.999
6356     1:spam     1:spam       0.923
6357     1:spam     1:spam       0.923
6358      2:ham      2:ham       0.915
6359     1:spam     1:spam       0.923
6360     1:spam     1:spam       0.923
6361     1:spam     1:spam       0.923
6362     1:spam     1:spam       0.923
6363     1:spam     1:spam       0.923
6364      2:ham      2:ham       0.999
6365     1:spam     1:spam       0.923
6366     1:spam      2:ham   +   0.799
6367      2:ham      2:ham       1
6368     1:spam     1:spam       0.616
6369     1:spam     1:spam       0.616
6370     1:spam     1:spam       0.923
6371      2:ham      2:ham       0.999
6372     1:spam     1:spam       0.923
6373     1:spam     1:spam       0.923
6374      2:ham      2:ham       0.99
6375     1:spam     1:spam       0.923
6376     1:spam     1:spam       0.923
6377     1:spam     1:spam       0.923
6378     1:spam     1:spam       0.923
6379     1:spam     1:spam       0.923
6380     1:spam     1:spam       0.649
6381     1:spam     1:spam       0.923
6382     1:spam     1:spam       0.923
6383     1:spam     1:spam       0.923
6384      2:ham      2:ham       0.897
6385      2:ham      2:ham       0.994
6386     1:spam     1:spam       0.923
6387      2:ham      2:ham       0.915
6388     1:spam     1:spam       0.923
6389      2:ham      2:ham       0.994
6390     1:spam     1:spam       0.923
6391      2:ham      2:ham       0.897
6392     1:spam     1:spam       0.923
6393     1:spam     1:spam       0.923
6394      2:ham      2:ham       0.994
6395      2:ham      2:ham       0.999
6396     1:spam     1:spam       0.923
6397     1:spam     1:spam       0.923
6398     1:spam     1:spam       0.923
6399     1:spam     1:spam       0.923
6400      2:ham      2:ham       0.999
6401      2:ham      2:ham       0.897
6402     1:spam     1:spam       0.923
6403     1:spam     1:spam       0.923
6404     1:spam     1:spam       0.923
6405     1:spam     1:spam       0.923
6406     1:spam     1:spam       0.923
6407     1:spam     1:spam       0.923
6408     1:spam     1:spam       0.923
6409     1:spam     1:spam       0.923
6410      2:ham      2:ham       0.642
6411     1:spam     1:spam       0.923
6412     1:spam     1:spam       0.923
6413     1:spam     1:spam       0.923
6414      2:ham      2:ham       0.897
6415     1:spam     1:spam       0.649
6416     1:spam     1:spam       0.923
6417     1:spam     1:spam       0.923
6418     1:spam     1:spam       0.923
6419     1:spam     1:spam       0.923
6420     1:spam     1:spam       0.923
6421     1:spam     1:spam       0.923
6422      2:ham      2:ham       0.962
6423      2:ham      2:ham       0.962
6424     1:spam      2:ham   +   0.642
6425      2:ham      2:ham       0.915
6426     1:spam     1:spam       0.923
6427     1:spam     1:spam       0.923
6428      2:ham     1:spam   +   0.923
6429      2:ham      2:ham       0.915
6430      2:ham      2:ham       0.915
6431     1:spam     1:spam       0.923
6432     1:spam     1:spam       0.923
6433     1:spam     1:spam       0.923
6434     1:spam     1:spam       0.923
6435     1:spam     1:spam       0.923
6436     1:spam     1:spam       0.923
6437     1:spam     1:spam       0.649
6438     1:spam     1:spam       0.923
6439     1:spam     1:spam       0.923
6440     1:spam     1:spam       0.923
6441     1:spam     1:spam       0.923
6442     1:spam     1:spam       0.923
6443     1:spam     1:spam       0.923
6444      2:ham      2:ham       0.897
6445     1:spam     1:spam       0.923
6446     1:spam     1:spam       0.923
6447      2:ham      2:ham       0.999
6448      2:ham      2:ham       0.999
6449     1:spam     1:spam       0.923
6450     1:spam     1:spam       0.923
6451     1:spam     1:spam       0.923
6452      2:ham      2:ham       0.915
6453     1:spam     1:spam       0.923
6454     1:spam     1:spam       0.923
6455     1:spam     1:spam       0.923
6456     1:spam     1:spam       0.923
6457     1:spam     1:spam       0.923
6458     1:spam     1:spam       0.923
6459     1:spam     1:spam       0.616
6460     1:spam     1:spam       0.923
6461     1:spam     1:spam       0.923
6462     1:spam     1:spam       0.923
6463     1:spam     1:spam       0.923
6464     1:spam     1:spam       0.923
6465     1:spam     1:spam       0.923
6466     1:spam     1:spam       0.923
6467     1:spam     1:spam       0.923
6468     1:spam     1:spam       0.616
6469      2:ham      2:ham       0.915
6470     1:spam     1:spam       0.923
6471     1:spam     1:spam       0.923
6472     1:spam     1:spam       0.923
6473      2:ham      2:ham       0.994
6474     1:spam     1:spam       0.923
6475      2:ham      2:ham       0.983
6476     1:spam     1:spam       0.923
6477     1:spam     1:spam       0.923
6478      2:ham      2:ham       0.897
6479      2:ham      2:ham       0.642
6480      2:ham      2:ham       0.994
6481      2:ham      2:ham       0.999
6482     1:spam     1:spam       0.923
6483     1:spam     1:spam       0.923
6484     1:spam     1:spam       0.923
6485     1:spam     1:spam       0.923
6486     1:spam     1:spam       0.923
6487     1:spam     1:spam       0.923
6488     1:spam     1:spam       0.923
6489     1:spam     1:spam       0.923
6490     1:spam     1:spam       0.923
6491     1:spam     1:spam       0.923
6492     1:spam     1:spam       0.923
6493     1:spam     1:spam       0.923
6494     1:spam     1:spam       0.923
6495     1:spam     1:spam       0.616
6496     1:spam     1:spam       0.649
6497     1:spam     1:spam       0.923
6498     1:spam     1:spam       0.923
6499     1:spam     1:spam       0.923
6500     1:spam     1:spam       0.923
6501     1:spam     1:spam       0.552
6502     1:spam     1:spam       0.923
6503     1:spam     1:spam       0.923
6504     1:spam     1:spam       0.923
6505     1:spam     1:spam       0.923
6506      2:ham      2:ham       0.983
6507     1:spam     1:spam       0.923
6508     1:spam     1:spam       0.923
6509     1:spam     1:spam       0.923
6510     1:spam     1:spam       0.923
6511     1:spam     1:spam       0.552
6512     1:spam     1:spam       0.923
6513      2:ham      2:ham       0.942
6514     1:spam     1:spam       0.923
6515     1:spam     1:spam       0.666
6516     1:spam     1:spam       0.923
6517     1:spam     1:spam       0.923
6518     1:spam     1:spam       0.923
6519     1:spam     1:spam       0.709
6520     1:spam     1:spam       0.923
6521     1:spam     1:spam       0.709
6522     1:spam     1:spam       0.923
6523     1:spam     1:spam       0.923
6524     1:spam     1:spam       0.923
6525     1:spam     1:spam       0.923
6526     1:spam     1:spam       0.923
6527     1:spam     1:spam       0.923
6528     1:spam     1:spam       0.923
6529     1:spam     1:spam       0.552
6530     1:spam     1:spam       0.923
6531     1:spam     1:spam       0.923
6532     1:spam     1:spam       0.573
6533      2:ham      2:ham       0.915
6534     1:spam     1:spam       0.923
6535     1:spam     1:spam       0.923
6536     1:spam     1:spam       0.923
6537     1:spam     1:spam       0.923
6538     1:spam     1:spam       0.923
6539      2:ham     1:spam   +   0.568
6540     1:spam     1:spam       0.923
6541      2:ham      2:ham       0.83
6542     1:spam     1:spam       0.649
6543     1:spam     1:spam       0.923
6544     1:spam      2:ham   +   0.799
6545      2:ham     1:spam   +   0.568
6546     1:spam     1:spam       0.923
6547     1:spam     1:spam       0.923
6548      2:ham     1:spam   +   0.923
6549      2:ham      2:ham       0.83
6550     1:spam     1:spam       0.923
6551      2:ham      2:ham       0.945
6552     1:spam     1:spam       0.923
6553     1:spam     1:spam       0.709
6554     1:spam     1:spam       0.923
6555     1:spam     1:spam       0.923
6556     1:spam     1:spam       0.923
6557     1:spam     1:spam       0.923
6558     1:spam     1:spam       0.923
6559     1:spam     1:spam       0.923
6560      2:ham     1:spam   +   0.552
6561      2:ham      2:ham       0.799
6562      2:ham     1:spam   +   0.568
6563     1:spam     1:spam       0.923
6564     1:spam     1:spam       0.923
6565     1:spam     1:spam       0.923
6566     1:spam     1:spam       0.923
6567     1:spam     1:spam       0.923
6568      2:ham      2:ham       0.726
6569     1:spam     1:spam       0.923
6570     1:spam     1:spam       0.552
6571     1:spam     1:spam       0.923
6572     1:spam     1:spam       0.923
6573      2:ham      2:ham       0.915
6574     1:spam     1:spam       0.923
6575     1:spam     1:spam       0.923
6576     1:spam     1:spam       0.923
6577     1:spam     1:spam       0.649
6578     1:spam     1:spam       0.923
6579     1:spam     1:spam       0.923
6580      2:ham      2:ham       0.99
6581      2:ham      2:ham       0.915
6582      2:ham      2:ham       0.996
6583     1:spam     1:spam       0.923
6584      2:ham      2:ham       0.915
6585     1:spam     1:spam       0.923
6586      2:ham      2:ham       0.962
6587     1:spam     1:spam       0.923
6588     1:spam     1:spam       0.923
6589     1:spam     1:spam       0.923
6590     1:spam     1:spam       0.923
6591     1:spam     1:spam       0.923
6592     1:spam     1:spam       0.923
6593     1:spam     1:spam       0.923
6594     1:spam     1:spam       0.923
6595     1:spam     1:spam       0.923
6596     1:spam     1:spam       0.616
6597      2:ham     1:spam   +   0.923
6598     1:spam     1:spam       0.923
6599     1:spam     1:spam       0.649
6600     1:spam     1:spam       0.923
6601      2:ham      2:ham       0.915
6602     1:spam     1:spam       0.923
6603     1:spam     1:spam       0.923
6604     1:spam     1:spam       0.923
6605     1:spam     1:spam       0.923
6606      2:ham      2:ham       0.897
6607     1:spam     1:spam       0.923
6608     1:spam     1:spam       0.923
6609      2:ham      2:ham       0.915
6610     1:spam     1:spam       0.923
6611     1:spam     1:spam       0.923
6612     1:spam     1:spam       0.923
6613     1:spam     1:spam       0.923
6614     1:spam     1:spam       0.923
6615     1:spam     1:spam       0.923
6616     1:spam     1:spam       0.923
6617     1:spam     1:spam       0.923
6618     1:spam     1:spam       0.923
6619     1:spam     1:spam       0.923
6620     1:spam     1:spam       0.923
6621     1:spam     1:spam       0.923
6622     1:spam     1:spam       0.649
6623     1:spam     1:spam       0.649
6624     1:spam     1:spam       0.923
6625     1:spam     1:spam       0.923
6626     1:spam     1:spam       0.923
6627      2:ham     1:spam   +   0.552
6628     1:spam     1:spam       0.923
6629     1:spam     1:spam       0.923
6630     1:spam     1:spam       0.923
6631     1:spam     1:spam       0.923
6632     1:spam     1:spam       0.923
6633     1:spam     1:spam       0.923
6634     1:spam     1:spam       0.923
6635      2:ham      2:ham       0.99
6636      2:ham      2:ham       0.915
6637     1:spam     1:spam       0.923
6638      2:ham      2:ham       0.915
6639     1:spam     1:spam       0.923
6640      2:ham     1:spam   +   0.923
6641      2:ham      2:ham       1
