Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
6879      2:ham      2:ham       0.943
6880      2:ham      2:ham       0.911
6881     1:spam     1:spam       0.926
6882     1:spam     1:spam       0.926
6883     1:spam     1:spam       0.926
6884      2:ham      2:ham       0.911
6885     1:spam     1:spam       0.926
6886     1:spam     1:spam       0.926
6887     1:spam     1:spam       0.926
6888      2:ham      2:ham       0.899
6889      2:ham      2:ham       0.899
6890      2:ham      2:ham       0.999
6891     1:spam     1:spam       0.926
6892      2:ham      2:ham       0.993
6893     1:spam     1:spam       0.926
6894      2:ham     1:spam   +   0.658
6895      2:ham     1:spam   +   0.926
6896      2:ham      2:ham       0.899
6897      2:ham      2:ham       0.899
6898      2:ham      2:ham       0.899
6899     1:spam     1:spam       0.926
6900      2:ham      2:ham       0.989
6901      2:ham     1:spam   +   0.658
6902     1:spam     1:spam       0.926
6903      2:ham      2:ham       0.911
6904      2:ham      2:ham       0.911
6905      2:ham      2:ham       0.999
6906     1:spam     1:spam       0.926
6907     1:spam     1:spam       0.926
6908      2:ham      2:ham       0.989
6909      2:ham      2:ham       0.989
6910      2:ham      2:ham       0.999
6911      2:ham      2:ham       0.999
6912      2:ham      2:ham       0.999
6913      2:ham      2:ham       0.999
6914     1:spam     1:spam       0.926
6915      2:ham      2:ham       0.998
6916      2:ham      2:ham       0.998
6917     1:spam     1:spam       0.926
6918      2:ham      2:ham       0.911
6919     1:spam     1:spam       0.926
6920     1:spam     1:spam       0.926
6921      2:ham      2:ham       0.989
6922      2:ham     1:spam   +   0.591
6923      2:ham      2:ham       0.999
6924     1:spam     1:spam       0.926
6925     1:spam     1:spam       0.926
6926      2:ham      2:ham       0.998
6927     1:spam     1:spam       0.564
6928     1:spam     1:spam       0.926
6929     1:spam     1:spam       0.926
6930      2:ham      2:ham       0.834
6931      2:ham     1:spam   +   0.591
6932     1:spam     1:spam       0.926
6933     1:spam     1:spam       0.926
6934     1:spam     1:spam       0.926
6935     1:spam     1:spam       0.926
6936     1:spam     1:spam       0.926
6937     1:spam     1:spam       0.926
6938     1:spam     1:spam       0.926
6939      2:ham      2:ham       0.911
6940      2:ham      2:ham       0.968
6941     1:spam     1:spam       0.58
6942      2:ham      2:ham       0.999
6943     1:spam     1:spam       0.926
6944     1:spam     1:spam       0.926
6945      2:ham      2:ham       0.911
6946     1:spam     1:spam       0.926
6947      2:ham     1:spam   +   0.564
6948     1:spam     1:spam       0.926
6949     1:spam     1:spam       0.926
6950     1:spam     1:spam       0.926
6951      2:ham      2:ham       0.988
6952     1:spam     1:spam       0.926
6953     1:spam     1:spam       0.926
6954      2:ham      2:ham       0.993
6955      2:ham     1:spam   +   0.564
6956     1:spam     1:spam       0.926
6957      2:ham      2:ham       0.989
6958     1:spam     1:spam       0.926
6959     1:spam     1:spam       0.926
6960     1:spam     1:spam       0.926
6961     1:spam     1:spam       0.926
6962      2:ham      2:ham       0.989
6963      2:ham      2:ham       0.911
6964     1:spam     1:spam       0.926
6965     1:spam     1:spam       0.926
6966      2:ham     1:spam   +   0.58
6967     1:spam     1:spam       0.926
6968     1:spam     1:spam       0.926
6969     1:spam     1:spam       0.926
6970     1:spam     1:spam       0.926
6971     1:spam     1:spam       0.926
6972     1:spam     1:spam       0.926
6973     1:spam     1:spam       0.926
6974     1:spam     1:spam       0.926
6975      2:ham      2:ham       0.899
6976      2:ham      2:ham       0.824
6977      2:ham      2:ham       0.824
6978      2:ham      2:ham       0.989
6979     1:spam     1:spam       0.926
6980      2:ham      2:ham       0.993
6981     1:spam     1:spam       0.926
6982      2:ham      2:ham       0.999
6983      2:ham     1:spam   +   0.926
6984     1:spam     1:spam       0.926
6985     1:spam     1:spam       0.926
6986     1:spam     1:spam       0.926
6987     1:spam     1:spam       0.926
6988      2:ham      2:ham       0.911
6989     1:spam     1:spam       0.926
6990     1:spam     1:spam       0.926
6991     1:spam     1:spam       0.926
6992     1:spam     1:spam       0.926
6993     1:spam     1:spam       0.926
6994     1:spam     1:spam       0.926
6995      2:ham     1:spam   +   0.564
6996      2:ham      2:ham       0.989
6997     1:spam     1:spam       0.926
6998     1:spam     1:spam       0.926
6999      2:ham      2:ham       0.989
7000     1:spam     1:spam       0.926
7001     1:spam     1:spam       0.926
7002     1:spam     1:spam       0.926
7003      2:ham      2:ham       0.911
7004     1:spam     1:spam       0.926
7005     1:spam     1:spam       0.926
7006     1:spam     1:spam       0.745
7007     1:spam     1:spam       0.926
7008     1:spam     1:spam       0.926
7009     1:spam     1:spam       0.926
7010     1:spam     1:spam       0.926
7011     1:spam     1:spam       0.926
7012     1:spam     1:spam       0.926
7013     1:spam     1:spam       0.926
7014     1:spam     1:spam       0.926
7015      2:ham      2:ham       0.911
7016      2:ham      2:ham       0.989
7017      2:ham      2:ham       0.911
7018     1:spam     1:spam       0.926
7019     1:spam     1:spam       0.926
7020     1:spam     1:spam       0.926
7021     1:spam     1:spam       0.926
7022     1:spam     1:spam       0.926
7023     1:spam     1:spam       0.926
7024     1:spam     1:spam       0.926
7025     1:spam     1:spam       0.926
7026      2:ham     1:spam   +   0.926
7027      2:ham      2:ham       0.993
7028      2:ham     1:spam   +   0.58
7029     1:spam     1:spam       0.926
7030     1:spam     1:spam       0.926
7031     1:spam     1:spam       0.926
7032      2:ham      2:ham       0.993
7033     1:spam     1:spam       0.926
7034      2:ham      2:ham       0.989
7035      2:ham      2:ham       0.999
7036      2:ham      2:ham       0.993
7037     1:spam     1:spam       0.926
7038      2:ham      2:ham       0.989
7039      2:ham     1:spam   +   0.58
7040     1:spam     1:spam       0.926
7041     1:spam     1:spam       0.926
7042      2:ham      2:ham       0.993
7043      2:ham      2:ham       0.899
7044      2:ham      2:ham       0.899
7045      2:ham      2:ham       0.993
7046      2:ham     1:spam   +   0.591
7047     1:spam     1:spam       0.926
7048      2:ham      2:ham       0.989
7049     1:spam     1:spam       0.926
7050     1:spam     1:spam       0.926
7051      2:ham      2:ham       0.989
7052     1:spam     1:spam       0.926
7053      2:ham      2:ham       0.824
7054     1:spam     1:spam       0.926
7055      2:ham     1:spam   +   0.926
7056     1:spam     1:spam       0.926
7057      2:ham     1:spam   +   0.564
7058     1:spam     1:spam       0.926
7059     1:spam     1:spam       0.926
7060     1:spam     1:spam       0.926
7061      2:ham      2:ham       0.911
7062     1:spam     1:spam       0.926
7063     1:spam     1:spam       0.926
7064      2:ham     1:spam   +   0.58
7065      2:ham      2:ham       0.911
7066      2:ham      2:ham       0.993
7067     1:spam     1:spam       0.926
7068     1:spam     1:spam       0.926
7069      2:ham      2:ham       0.993
7070     1:spam     1:spam       0.926
7071     1:spam     1:spam       0.926
7072     1:spam     1:spam       0.926
7073     1:spam     1:spam       0.926
7074      2:ham      2:ham       0.998
7075     1:spam     1:spam       0.926
7076     1:spam     1:spam       0.926
7077      2:ham      2:ham       0.815
7078      2:ham      2:ham       0.989
7079     1:spam     1:spam       0.926
7080     1:spam     1:spam       0.926
7081      2:ham      2:ham       0.911
7082     1:spam     1:spam       0.926
7083     1:spam     1:spam       0.926
7084     1:spam     1:spam       0.926
7085      2:ham      2:ham       0.989
7086     1:spam     1:spam       0.926
7087     1:spam     1:spam       0.926
7088     1:spam     1:spam       0.926
7089      2:ham      2:ham       0.943
7090     1:spam     1:spam       0.926
7091     1:spam     1:spam       0.926
7092     1:spam     1:spam       0.926
7093      2:ham     1:spam   +   0.564
7094     1:spam     1:spam       0.926
7095     1:spam     1:spam       0.926
7096     1:spam     1:spam       0.926
7097      2:ham      2:ham       0.989
7098     1:spam     1:spam       0.926
7099      2:ham      2:ham       0.824
7100      2:ham      2:ham       0.968
7101      2:ham     1:spam   +   0.926
7102     1:spam     1:spam       0.926
7103     1:spam     1:spam       0.658
7104     1:spam     1:spam       0.926
7105     1:spam     1:spam       0.926
7106     1:spam     1:spam       0.926
7107      2:ham      2:ham       0.993
7108     1:spam     1:spam       0.926
7109     1:spam     1:spam       0.926
7110     1:spam     1:spam       0.926
7111     1:spam     1:spam       0.926
7112     1:spam     1:spam       0.926
7113     1:spam     1:spam       0.926
7114     1:spam     1:spam       0.926
7115     1:spam     1:spam       0.926
7116     1:spam     1:spam       0.926
7117     1:spam     1:spam       0.926
7118     1:spam     1:spam       0.926
7119     1:spam     1:spam       0.926
7120     1:spam     1:spam       0.926
7121     1:spam     1:spam       0.926
7122     1:spam     1:spam       0.926
7123     1:spam     1:spam       0.926
7124     1:spam     1:spam       0.926
7125     1:spam     1:spam       0.926
7126     1:spam     1:spam       0.926
7127      2:ham      2:ham       0.993
7128     1:spam     1:spam       0.926
7129     1:spam     1:spam       0.926
7130     1:spam     1:spam       0.926
7131     1:spam     1:spam       0.926
7132     1:spam     1:spam       0.926
7133     1:spam     1:spam       0.926
7134     1:spam     1:spam       0.926
7135     1:spam     1:spam       0.926
7136     1:spam     1:spam       0.926
7137      2:ham      2:ham       0.989
7138     1:spam     1:spam       0.926
7139     1:spam     1:spam       0.926
7140     1:spam     1:spam       0.926
7141      2:ham      2:ham       0.943
7142     1:spam     1:spam       0.926
7143     1:spam     1:spam       0.926
7144      2:ham      2:ham       0.759
7145      2:ham      2:ham       0.999
7146      2:ham      2:ham       0.834
7147     1:spam     1:spam       0.926
7148     1:spam     1:spam       0.926
7149     1:spam     1:spam       0.926
7150      2:ham      2:ham       0.79
7151     1:spam     1:spam       0.658
7152      2:ham     1:spam   +   0.591
7153     1:spam     1:spam       0.926
7154     1:spam     1:spam       0.926
7155     1:spam     1:spam       0.926
7156     1:spam     1:spam       0.926
7157     1:spam      2:ham   +   0.631
7158     1:spam     1:spam       0.926
7159     1:spam     1:spam       0.926
7160     1:spam     1:spam       0.926
7161     1:spam     1:spam       0.926
7162     1:spam     1:spam       0.926
7163     1:spam     1:spam       0.926
7164     1:spam     1:spam       0.926
7165     1:spam     1:spam       0.926
7166     1:spam     1:spam       0.926
7167     1:spam     1:spam       0.926
7168     1:spam     1:spam       0.926
7169     1:spam     1:spam       0.926
7170     1:spam     1:spam       0.926
7171     1:spam     1:spam       0.926
7172     1:spam     1:spam       0.926
7173     1:spam     1:spam       0.926
7174      2:ham     1:spam   +   0.658
7175     1:spam     1:spam       0.926
7176     1:spam     1:spam       0.926
7177     1:spam     1:spam       0.926
7178     1:spam     1:spam       0.926
7179     1:spam     1:spam       0.926
7180     1:spam     1:spam       0.926
7181     1:spam     1:spam       0.926
7182     1:spam     1:spam       0.926
7183      2:ham      2:ham       0.999
7184     1:spam     1:spam       0.926
7185     1:spam     1:spam       0.926
7186     1:spam     1:spam       0.926
7187      2:ham      2:ham       0.999
7188     1:spam     1:spam       0.926
7189      2:ham      2:ham       0.911
7190     1:spam     1:spam       0.926
7191      2:ham      2:ham       0.968
7192      2:ham      2:ham       0.968
7193      2:ham      2:ham       0.968
7194      2:ham      2:ham       0.968
7195     1:spam     1:spam       0.926
7196     1:spam     1:spam       0.926
7197      2:ham      2:ham       0.911
7198     1:spam     1:spam       0.926
7199     1:spam     1:spam       0.926
7200     1:spam     1:spam       0.677
7201     1:spam     1:spam       0.926
7202      2:ham      2:ham       0.999
7203     1:spam     1:spam       0.926
7204     1:spam     1:spam       0.926
7205     1:spam     1:spam       0.926
7206      2:ham     1:spam   +   0.706
7207     1:spam     1:spam       0.926
7208      2:ham      2:ham       0.824
7209      2:ham      2:ham       0.988
7210      2:ham     1:spam   +   0.706
7211     1:spam     1:spam       0.926
7212     1:spam     1:spam       0.926
7213     1:spam     1:spam       0.926
7214     1:spam     1:spam       0.926
7215     1:spam     1:spam       0.926
7216      2:ham      2:ham       0.976
